"","trial","rating1","rating2","rating3","roirating","rt","chosenrating","subject","eventduration","fix_num","choice1","choice2","choice3","leftroi","middleroi","rightroi","num_fixations","rev_fix_num"
"348",93,1,3,2,3,974,2,1,278,2,0,0,1,0,1,0,3,2
"349",93,1,3,2,1,974,2,1,20,3,0,0,1,1,0,0,3,1
"350",94,1,3,2,2,988,2,1,338,1,0,0,1,0,0,1,3,3
"351",94,1,3,2,1,988,2,1,218,2,0,0,1,1,0,0,3,2
"352",94,1,3,2,3,988,2,1,100,3,0,0,1,0,1,0,3,1
"353",95,7,2,3,2,1115,7,1,199,1,1,0,0,0,1,0,4,4
"354",95,7,2,3,7,1115,7,1,219,2,1,0,0,1,0,0,4,3
"355",95,7,2,3,3,1115,7,1,299,3,1,0,0,0,0,1,4,2
"356",95,7,2,3,7,1115,7,1,80,4,1,0,0,1,0,0,4,1
"357",96,2,1,3,1,1164,3,1,199,1,0,0,1,0,1,0,4,4
"358",96,2,1,3,3,1164,3,1,179,2,0,0,1,0,0,1,4,3
"359",96,2,1,3,2,1164,3,1,378,3,0,0,1,1,0,0,4,2
"360",96,2,1,3,3,1164,3,1,99,4,0,0,1,0,0,1,4,1
"361",97,3,1,2,3,1633,3,1,179,1,1,0,0,1,0,0,4,4
"362",97,3,1,2,2,1633,3,1,438,2,1,0,0,0,0,1,4,3
"363",97,3,1,2,3,1633,3,1,278,3,1,0,0,1,0,0,4,2
"364",97,3,1,2,1,1633,3,1,140,4,1,0,0,0,1,0,4,1
"365",98,3,2,1,2,1328,3,1,159,1,1,0,0,0,1,0,4,4
"366",98,3,2,1,1,1328,3,1,160,2,1,0,0,0,0,1,4,3
"367",98,3,2,1,3,1328,3,1,497,3,1,0,0,1,0,0,4,2
"368",98,3,2,1,2,1328,3,1,200,4,1,0,0,0,1,0,4,1
"369",99,3,1,7,7,779,7,1,298,1,0,0,1,0,0,1,2,2
"370",99,3,1,7,3,779,7,1,121,2,0,0,1,1,0,0,2,1
"371",100,1,3,2,2,2107,3,1,100,1,0,1,0,0,0,1,6,6
"372",100,1,3,2,3,2107,3,1,199,2,0,1,0,0,1,0,6,5
"373",100,1,3,2,2,2107,3,1,259,3,0,1,0,0,0,1,6,4
"374",100,1,3,2,1,2107,3,1,220,4,0,1,0,1,0,0,6,3
"375",100,1,3,2,2,2107,3,1,160,5,0,1,0,0,0,1,6,2
"376",100,1,3,2,3,2107,3,1,679,6,0,1,0,0,1,0,6,1
"377",1,5,1,3,1,2925,5,2,239,1,1,0,0,0,1,0,6,6
"378",1,5,1,3,5,2925,5,2,358,2,1,0,0,1,0,0,6,5
"379",1,5,1,3,3,2925,5,2,399,3,1,0,0,0,0,1,6,4
"380",1,5,1,3,5,2925,5,2,259,4,1,0,0,1,0,0,6,3
"381",1,5,1,3,1,2925,5,2,419,5,1,0,0,0,1,0,6,2
"382",1,5,1,3,5,2925,5,2,538,6,1,0,0,1,0,0,6,1
"383",2,1,6,5,6,2889,6,2,716,1,0,1,0,0,1,0,6,6
"384",2,1,6,5,5,2889,6,2,239,2,0,1,0,0,0,1,6,5
"385",2,1,6,5,1,2889,6,2,677,3,0,1,0,1,0,0,6,4
"386",2,1,6,5,5,2889,6,2,180,4,0,1,0,0,0,1,6,3
"387",2,1,6,5,1,2889,6,2,139,5,0,1,0,1,0,0,6,2
"388",2,1,6,5,6,2889,6,2,339,6,0,1,0,0,1,0,6,1
"389",3,8,5,2,8,1837,8,2,578,1,1,0,0,1,0,0,4,4
"390",3,8,5,2,2,1837,8,2,320,2,1,0,0,0,0,1,4,3
"391",3,8,5,2,5,1837,8,2,281,3,1,0,0,0,1,0,4,2
"392",3,8,5,2,8,1837,8,2,259,4,1,0,0,1,0,0,4,1
"393",4,4,2,5,2,5113,5,2,265,1,0,0,1,0,1,0,9,9
"394",4,4,2,5,4,5113,5,2,358,2,0,0,1,1,0,0,9,8
"395",4,4,2,5,5,5113,5,2,658,3,0,0,1,0,0,1,9,7
"396",4,4,2,5,4,5113,5,2,239,4,0,0,1,1,0,0,9,6
"397",4,4,2,5,2,5113,5,2,778,5,0,0,1,0,1,0,9,5
"398",4,4,2,5,4,5113,5,2,358,6,0,0,1,1,0,0,9,4
"399",4,4,2,5,5,5113,5,2,1176,7,0,0,1,0,0,1,9,3
"400",4,4,2,5,4,5113,5,2,338,8,0,0,1,1,0,0,9,2
"401",4,4,2,5,5,5113,5,2,279,9,0,0,1,0,0,1,9,1
"402",5,4,3,2,3,2993,4,2,418,1,1,0,0,0,1,0,5,5
"403",5,4,3,2,4,2993,4,2,454,2,1,0,0,1,0,0,5,4
"404",5,4,3,2,2,2993,4,2,459,3,1,0,0,0,0,1,5,3
"405",5,4,3,2,3,2993,4,2,718,4,1,0,0,0,1,0,5,2
"406",5,4,3,2,4,2993,4,2,398,5,1,0,0,1,0,0,5,1
"407",6,6,3,1,1,2154,6,2,180,1,1,0,0,0,0,1,6,6
"408",6,6,3,1,6,2154,6,2,199,2,1,0,0,1,0,0,6,5
"409",6,6,3,1,1,2154,6,2,260,3,1,0,0,0,0,1,6,4
"410",6,6,3,1,3,2154,6,2,399,4,1,0,0,0,1,0,6,3
"411",6,6,3,1,1,2154,6,2,219,5,1,0,0,0,0,1,6,2
"412",6,6,3,1,6,2154,6,2,459,6,1,0,0,1,0,0,6,1
"413",7,1,6,4,6,1634,6,2,318,1,0,1,0,0,1,0,4,4
"414",7,1,6,4,1,1634,6,2,239,2,0,1,0,1,0,0,4,3
"415",7,1,6,4,4,1634,6,2,518,3,0,1,0,0,0,1,4,2
"416",7,1,6,4,6,1634,6,2,140,4,0,1,0,0,1,0,4,1
"417",8,3,4,1,3,7260,3,2,338,1,1,0,0,1,0,0,12,12
"418",8,3,4,1,4,7260,3,2,239,2,1,0,0,0,1,0,12,11
"419",8,3,4,1,1,7260,3,2,458,3,1,0,0,0,0,1,12,10
"420",8,3,4,1,3,7260,3,2,438,4,1,0,0,1,0,0,12,9
"421",8,3,4,1,4,7260,3,2,477,5,1,0,0,0,1,0,12,8
"422",8,3,4,1,1,7260,3,2,319,6,1,0,0,0,0,1,12,7
"423",8,3,4,1,3,7260,3,2,319,7,1,0,0,1,0,0,12,6
"424",8,3,4,1,1,7260,3,2,419,8,1,0,0,0,0,1,12,5
"425",8,3,4,1,4,7260,3,2,1137,9,1,0,0,0,1,0,12,4
"426",8,3,4,1,3,7260,3,2,539,10,1,0,0,1,0,0,12,3
"427",8,3,4,1,4,7260,3,2,797,11,1,0,0,0,1,0,12,2
"428",8,3,4,1,3,7260,3,2,798,12,1,0,0,1,0,0,12,1
"429",9,2,6,4,2,1251,6,2,219,1,0,1,0,1,0,0,4,4
"430",9,2,6,4,6,1251,6,2,180,2,0,1,0,0,1,0,4,3
"431",9,2,6,4,4,1251,6,2,260,3,0,1,0,0,0,1,4,2
"432",9,2,6,4,2,1251,6,2,160,4,0,1,0,1,0,0,4,1
"433",10,3,1,6,1,2723,3,2,199,1,1,0,0,0,1,0,6,6
"434",10,3,1,6,6,2723,3,2,478,2,1,0,0,0,0,1,6,5
"435",10,3,1,6,3,2723,3,2,438,3,1,0,0,1,0,0,6,4
"436",10,3,1,6,6,2723,3,2,419,4,1,0,0,0,0,1,6,3
"437",10,3,1,6,1,2723,3,2,219,5,1,0,0,0,1,0,6,2
"438",10,3,1,6,3,2723,3,2,219,6,1,0,0,1,0,0,6,1
"439",11,2,1,5,2,6544,5,2,378,1,0,0,1,1,0,0,10,10
"440",11,2,1,5,5,6544,5,2,577,2,0,0,1,0,0,1,10,9
"441",11,2,1,5,1,6544,5,2,617,3,0,0,1,0,1,0,10,8
"442",11,2,1,5,5,6544,5,2,161,4,0,0,1,0,0,1,10,7
"443",11,2,1,5,2,6544,5,2,678,5,0,0,1,1,0,0,10,6
"444",11,2,1,5,5,6544,5,2,857,6,0,0,1,0,0,1,10,5
"445",11,2,1,5,1,6544,5,2,636,7,0,0,1,0,1,0,10,4
"446",11,2,1,5,5,6544,5,2,937,8,0,0,1,0,0,1,10,3
"447",11,2,1,5,1,6544,5,2,837,9,0,0,1,0,1,0,10,2
"448",11,2,1,5,5,6544,5,2,120,10,0,0,1,0,0,1,10,1
"449",12,3,8,1,8,2648,8,2,219,1,0,1,0,0,1,0,8,8
"450",12,3,8,1,1,2648,8,2,180,2,0,1,0,0,0,1,8,7
"451",12,3,8,1,3,2648,8,2,199,3,0,1,0,1,0,0,8,6
"452",12,3,8,1,8,2648,8,2,239,4,0,1,0,0,1,0,8,5
"453",12,3,8,1,1,2648,8,2,478,5,0,1,0,0,0,1,8,4
"454",12,3,8,1,8,2648,8,2,219,6,0,1,0,0,1,0,8,3
"455",12,3,8,1,3,2648,8,2,239,7,0,1,0,1,0,0,8,2
"456",12,3,8,1,8,2648,8,2,219,8,0,1,0,0,1,0,8,1
"457",13,2,6,1,2,1577,6,2,336,1,0,1,0,1,0,0,3,3
"458",13,2,6,1,6,1577,6,2,537,2,0,1,0,0,1,0,3,2
"459",13,2,6,1,1,1577,6,2,340,3,0,1,0,0,0,1,3,1
"460",14,2,6,4,6,1741,6,2,199,1,0,1,0,0,1,0,5,5
"461",14,2,6,4,2,1741,6,2,338,2,0,1,0,1,0,0,5,4
"462",14,2,6,4,6,1741,6,2,358,3,0,1,0,0,1,0,5,3
"463",14,2,6,4,4,1741,6,2,359,4,0,1,0,0,0,1,5,2
"464",14,2,6,4,2,1741,6,2,79,5,0,1,0,1,0,0,5,1
"465",15,6,5,1,6,2421,6,2,398,1,1,0,0,1,0,0,5,5
"466",15,6,5,1,5,2421,6,2,418,2,1,0,0,0,1,0,5,4
"467",15,6,5,1,1,2421,6,2,359,3,1,0,0,0,0,1,5,3
"468",15,6,5,1,6,2421,6,2,458,4,1,0,0,1,0,0,5,2
"469",15,6,5,1,5,2421,6,2,320,5,1,0,0,0,1,0,5,1
"470",16,2,5,1,2,1589,5,2,180,1,0,1,0,1,0,0,4,4
"471",16,2,5,1,5,1589,5,2,420,2,0,1,0,0,1,0,4,3
"472",16,2,5,1,1,1589,5,2,358,3,0,1,0,0,0,1,4,2
"473",16,2,5,1,2,1589,5,2,198,4,0,1,0,1,0,0,4,1
"474",17,5,6,4,5,3724,6,2,735,1,0,1,0,1,0,0,5,5
"475",17,5,6,4,6,3724,6,2,243,2,0,1,0,0,1,0,5,4
"476",17,5,6,4,4,3724,6,2,237,3,0,1,0,0,0,1,5,3
"477",17,5,6,4,5,3724,6,2,1874,4,0,1,0,1,0,0,5,2
"478",17,5,6,4,6,3724,6,2,140,5,0,1,0,0,1,0,5,1
"479",18,4,1,5,4,3211,5,2,339,1,0,0,1,1,0,0,5,5
"480",18,4,1,5,1,3211,5,2,299,2,0,0,1,0,1,0,5,4
"481",18,4,1,5,5,3211,5,2,1370,3,0,0,1,0,0,1,5,3
"482",18,4,1,5,4,3211,5,2,358,4,0,0,1,1,0,0,5,2
"483",18,4,1,5,5,3211,5,2,181,5,0,0,1,0,0,1,5,1
"484",19,6,2,8,6,2486,8,2,796,1,0,0,1,1,0,0,5,5
"485",19,6,2,8,2,2486,8,2,240,2,0,0,1,0,1,0,5,4
"486",19,6,2,8,8,2486,8,2,458,3,0,0,1,0,0,1,5,3
"487",19,6,2,8,6,2486,8,2,398,4,0,0,1,1,0,0,5,2
"488",19,6,2,8,8,2486,8,2,162,5,0,0,1,0,0,1,5,1
"489",20,2,6,4,2,2323,6,2,218,1,0,1,0,1,0,0,5,5
"490",20,2,6,4,4,2323,6,2,199,2,0,1,0,0,0,1,5,4
"491",20,2,6,4,6,2323,6,2,1277,3,0,1,0,0,1,0,5,3
"492",20,2,6,4,4,2323,6,2,199,4,0,1,0,0,0,1,5,2
"493",20,2,6,4,2,2323,6,2,20,5,0,1,0,1,0,0,5,1
"494",21,3,4,5,3,3523,5,2,338,1,0,0,1,1,0,0,8,8
"495",21,3,4,5,5,3523,5,2,378,2,0,0,1,0,0,1,8,7
"496",21,3,4,5,4,3523,5,2,339,3,0,0,1,0,1,0,8,6
"497",21,3,4,5,3,3523,5,2,558,4,0,0,1,1,0,0,8,5
"498",21,3,4,5,5,3523,5,2,538,5,0,0,1,0,0,1,8,4
"499",21,3,4,5,4,3523,5,2,279,6,0,0,1,0,1,0,8,3
"500",21,3,4,5,3,3523,5,2,197,7,0,0,1,1,0,0,8,2
"501",21,3,4,5,5,3523,5,2,179,8,0,0,1,0,0,1,8,1
"502",22,3,4,1,4,1406,4,2,338,1,0,1,0,0,1,0,4,4
"503",22,3,4,1,1,1406,4,2,279,2,0,1,0,0,0,1,4,3
"504",22,3,4,1,3,1406,4,2,398,3,0,1,0,1,0,0,4,2
"505",22,3,4,1,4,1406,4,2,40,4,0,1,0,0,1,0,4,1
"506",23,1,6,4,1,5013,6,2,378,1,0,1,0,1,0,0,6,6
"507",23,1,6,4,6,5013,6,2,537,2,0,1,0,0,1,0,6,5
"508",23,1,6,4,4,5013,6,2,1954,3,0,1,0,0,0,1,6,4
"509",23,1,6,4,6,5013,6,2,259,4,0,1,0,0,1,0,6,3
"510",23,1,6,4,1,5013,6,2,758,5,0,1,0,1,0,0,6,2
"511",23,1,6,4,6,5013,6,2,680,6,0,1,0,0,1,0,6,1
"512",24,1,3,2,1,4202,3,2,239,1,0,1,0,1,0,0,9,9
"513",24,1,3,2,3,4202,3,2,279,2,0,1,0,0,1,0,9,8
"514",24,1,3,2,2,4202,3,2,658,3,0,1,0,0,0,1,9,7
"515",24,1,3,2,1,4202,3,2,339,4,0,1,0,1,0,0,9,6
"516",24,1,3,2,3,4202,3,2,359,5,0,1,0,0,1,0,9,5
"517",24,1,3,2,1,4202,3,2,638,6,0,1,0,1,0,0,9,4
"518",24,1,3,2,3,4202,3,2,280,7,0,1,0,0,1,0,9,3
"519",24,1,3,2,2,4202,3,2,558,8,0,1,0,0,0,1,9,2
"520",24,1,3,2,3,4202,3,2,79,9,0,1,0,0,1,0,9,1
"521",25,4,1,2,1,1823,4,2,236,1,1,0,0,0,1,0,5,5
"522",25,4,1,2,2,1823,4,2,299,2,1,0,0,0,0,1,5,4
"523",25,4,1,2,4,1823,4,2,298,3,1,0,0,1,0,0,5,3
"524",25,4,1,2,1,1823,4,2,378,4,1,0,0,0,1,0,5,2
"525",25,4,1,2,4,1823,4,2,141,5,1,0,0,1,0,0,5,1
"526",26,3,6,4,6,1274,6,2,238,1,0,1,0,0,1,0,4,4
"527",26,3,6,4,3,1274,6,2,299,2,0,1,0,1,0,0,4,3
"528",26,3,6,4,4,1274,6,2,260,3,0,1,0,0,0,1,4,2
"529",26,3,6,4,6,1274,6,2,22,4,0,1,0,0,1,0,4,1
"530",27,3,1,5,1,1347,5,2,239,1,0,0,1,0,1,0,4,4
"531",27,3,1,5,5,1347,5,2,379,2,0,0,1,0,0,1,4,3
"532",27,3,1,5,3,1347,5,2,259,3,0,0,1,1,0,0,4,2
"533",27,3,1,5,1,1347,5,2,60,4,0,0,1,0,1,0,4,1
"534",28,6,3,1,3,2246,6,2,219,1,1,0,0,0,1,0,6,6
"535",28,6,3,1,6,2246,6,2,358,2,1,0,0,1,0,0,6,5
"536",28,6,3,1,1,2246,6,2,180,3,1,0,0,0,0,1,6,4
"537",28,6,3,1,3,2246,6,2,418,4,1,0,0,0,1,0,6,3
"538",28,6,3,1,1,2246,6,2,298,5,1,0,0,0,0,1,6,2
"539",28,6,3,1,6,2246,6,2,84,6,1,0,0,1,0,0,6,1
"540",29,4,2,3,4,1323,4,2,179,1,1,0,0,1,0,0,4,4
"541",29,4,2,3,2,1323,4,2,219,2,1,0,0,0,1,0,4,3
"542",29,4,2,3,3,1323,4,2,458,3,1,0,0,0,0,1,4,2
"543",29,4,2,3,4,1323,4,2,60,4,1,0,0,1,0,0,4,1
"544",30,4,10,8,10,2782,10,2,239,1,0,1,0,0,1,0,8,8
"545",30,4,10,8,8,2782,10,2,219,2,0,1,0,0,0,1,8,7
"546",30,4,10,8,10,2782,10,2,199,3,0,1,0,0,1,0,8,6
"547",30,4,10,8,8,2782,10,2,259,4,0,1,0,0,0,1,8,5
"548",30,4,10,8,10,2782,10,2,199,5,0,1,0,0,1,0,8,4
"549",30,4,10,8,4,2782,10,2,299,6,0,1,0,1,0,0,8,3
"550",30,4,10,8,8,2782,10,2,319,7,0,1,0,0,0,1,8,2
"551",30,4,10,8,10,2782,10,2,179,8,0,1,0,0,1,0,8,1
"552",31,6,2,5,2,1750,2,2,239,1,0,1,0,0,1,0,4,4
"553",31,6,2,5,6,1750,2,2,278,2,0,1,0,1,0,0,4,3
"554",31,6,2,5,5,1750,2,2,417,3,0,1,0,0,0,1,4,2
"555",31,6,2,5,2,1750,2,2,399,4,0,1,0,0,1,0,4,1
"556",32,8,2,1,2,2167,8,2,239,1,1,0,0,0,1,0,5,5
"557",32,8,2,1,8,2167,8,2,618,2,1,0,0,1,0,0,5,4
"558",32,8,2,1,1,2167,8,2,219,3,1,0,0,0,0,1,5,3
"559",32,8,2,1,2,2167,8,2,179,4,1,0,0,0,1,0,5,2
"560",32,8,2,1,8,2167,8,2,539,5,1,0,0,1,0,0,5,1
"561",33,2,1,6,1,1533,6,2,280,1,0,0,1,0,1,0,3,3
"562",33,2,1,6,2,1533,6,2,359,2,0,0,1,1,0,0,3,2
"563",33,2,1,6,6,1533,6,2,578,3,0,0,1,0,0,1,3,1
"564",34,1,5,4,5,2515,5,2,279,1,0,1,0,0,1,0,4,4
"565",34,1,5,4,1,2515,5,2,140,2,0,1,0,1,0,0,4,3
"566",34,1,5,4,4,2515,5,2,278,3,0,1,0,0,0,1,4,2
"567",34,1,5,4,5,2515,5,2,1096,4,0,1,0,0,1,0,4,1
"568",35,4,5,1,4,2470,5,2,339,1,0,1,0,1,0,0,6,6
"569",35,4,5,1,1,2470,5,2,259,2,0,1,0,0,0,1,6,5
"570",35,4,5,1,5,2470,5,2,439,3,0,1,0,0,1,0,6,4
"571",35,4,5,1,1,2470,5,2,479,4,0,1,0,0,0,1,6,3
"572",35,4,5,1,4,2470,5,2,338,5,0,1,0,1,0,0,6,2
"573",35,4,5,1,5,2470,5,2,139,6,0,1,0,0,1,0,6,1
"574",36,5,3,10,3,1939,10,2,260,1,0,0,1,0,1,0,5,5
"575",36,5,3,10,5,1939,10,2,418,2,0,0,1,1,0,0,5,4
"576",36,5,3,10,10,1939,10,2,299,3,0,0,1,0,0,1,5,3
"577",36,5,3,10,3,1939,10,2,176,4,0,0,1,0,1,0,5,2
"578",36,5,3,10,10,1939,10,2,420,5,0,0,1,0,0,1,5,1
"579",37,8,1,2,2,1280,8,2,100,1,1,0,0,0,0,1,4,4
"580",37,8,1,2,8,1280,8,2,298,2,1,0,0,1,0,0,4,3
"581",37,8,1,2,2,1280,8,2,219,3,1,0,0,0,0,1,4,2
"582",37,8,1,2,1,1280,8,2,301,4,1,0,0,0,1,0,4,1
"583",38,5,2,1,2,3113,2,2,179,1,0,1,0,0,1,0,6,6
"584",38,5,2,1,5,3113,2,2,598,2,0,1,0,1,0,0,6,5
"585",38,5,2,1,2,3113,2,2,239,3,0,1,0,0,1,0,6,4
"586",38,5,2,1,1,3113,2,2,199,4,0,1,0,0,0,1,6,3
"587",38,5,2,1,5,3113,2,2,837,5,0,1,0,1,0,0,6,2
"588",38,5,2,1,2,3113,2,2,659,6,0,1,0,0,1,0,6,1
"589",39,2,5,6,5,2580,2,2,358,1,1,0,0,0,1,0,7,7
"590",39,2,5,6,2,2580,2,2,139,2,1,0,0,1,0,0,7,6
"591",39,2,5,6,6,2580,2,2,458,3,1,0,0,0,0,1,7,5
"592",39,2,5,6,2,2580,2,2,139,4,1,0,0,1,0,0,7,4
"593",39,2,5,6,5,2580,2,2,559,5,1,0,0,0,1,0,7,3
"594",39,2,5,6,6,2580,2,2,20,6,1,0,0,0,0,1,7,2
"595",39,2,5,6,2,2580,2,2,198,7,1,0,0,1,0,0,7,1
"596",40,3,5,2,3,2004,3,2,319,1,1,0,0,1,0,0,4,4
"597",40,3,5,2,2,2004,3,2,418,2,1,0,0,0,0,1,4,3
"598",40,3,5,2,5,2004,3,2,379,3,1,0,0,0,1,0,4,2
"599",40,3,5,2,3,2004,3,2,458,4,1,0,0,1,0,0,4,1
"600",41,3,2,4,2,1256,3,2,220,1,1,0,0,0,1,0,4,4
"601",41,3,2,4,3,1256,3,2,339,2,1,0,0,1,0,0,4,3
"602",41,3,2,4,4,1256,3,2,319,3,1,0,0,0,0,1,4,2
"603",41,3,2,4,3,1256,3,2,40,4,1,0,0,1,0,0,4,1
"604",42,2,3,1,2,5224,2,2,379,1,1,0,0,1,0,0,8,8
"605",42,2,3,1,1,5224,2,2,279,2,1,0,0,0,0,1,8,7
"606",42,2,3,1,3,5224,2,2,498,3,1,0,0,0,1,0,8,6
"607",42,2,3,1,2,5224,2,2,378,4,1,0,0,1,0,0,8,5
"608",42,2,3,1,1,5224,2,2,1077,5,1,0,0,0,0,1,8,4
"609",42,2,3,1,2,5224,2,2,777,6,1,0,0,1,0,0,8,3
"610",42,2,3,1,3,5224,2,2,657,7,1,0,0,0,1,0,8,2
"611",42,2,3,1,2,5224,2,2,599,8,1,0,0,1,0,0,8,1
"612",43,2,4,5,2,1718,4,2,186,1,0,1,0,1,0,0,4,4
"613",43,2,4,5,5,1718,4,2,299,2,0,1,0,0,0,1,4,3
"614",43,2,4,5,4,1718,4,2,498,3,0,1,0,0,1,0,4,2
"615",43,2,4,5,5,1718,4,2,239,4,0,1,0,0,0,1,4,1
"616",44,3,2,1,3,2432,3,2,199,1,1,0,0,1,0,0,6,6
"617",44,3,2,1,1,2432,3,2,338,2,1,0,0,0,0,1,6,5
"618",44,3,2,1,3,2432,3,2,458,3,1,0,0,1,0,0,6,4
"619",44,3,2,1,1,2432,3,2,298,4,1,0,0,0,0,1,6,3
"620",44,3,2,1,2,2432,3,2,379,5,1,0,0,0,1,0,6,2
"621",44,3,2,1,3,2432,3,2,241,6,1,0,0,1,0,0,6,1
"622",45,1,3,5,3,2442,3,2,259,1,0,1,0,0,1,0,6,6
"623",45,1,3,5,5,2442,3,2,299,2,0,1,0,0,0,1,6,5
"624",45,1,3,5,1,2442,3,2,339,3,0,1,0,1,0,0,6,4
"625",45,1,3,5,3,2442,3,2,359,4,0,1,0,0,1,0,6,3
"626",45,1,3,5,5,2442,3,2,578,5,0,1,0,0,0,1,6,2
"627",45,1,3,5,3,2442,3,2,179,6,0,1,0,0,1,0,6,1
"628",46,8,3,2,8,886,8,2,202,1,1,0,0,1,0,0,3,3
"629",46,8,3,2,2,886,8,2,200,2,1,0,0,0,0,1,3,2
"630",46,8,3,2,3,886,8,2,80,3,1,0,0,0,1,0,3,1
"631",47,2,3,8,2,822,8,2,160,1,0,0,1,1,0,0,3,3
"632",47,2,3,8,8,822,8,2,259,2,0,0,1,0,0,1,3,2
"633",47,2,3,8,3,822,8,2,100,3,0,0,1,0,1,0,3,1
"634",48,3,1,6,3,1910,6,2,179,1,0,0,1,1,0,0,5,5
"635",48,3,1,6,6,1910,6,2,378,2,0,0,1,0,0,1,5,4
"636",48,3,1,6,1,1910,6,2,140,3,0,0,1,0,1,0,5,3
"637",48,3,1,6,3,1910,6,2,338,4,0,0,1,1,0,0,5,2
"638",48,3,1,6,6,1910,6,2,300,5,0,0,1,0,0,1,5,1
"639",49,8,6,3,6,1689,8,2,239,1,1,0,0,0,1,0,4,4
"640",49,8,6,3,8,1689,8,2,718,2,1,0,0,1,0,0,4,3
"641",49,8,6,3,3,1689,8,2,359,3,1,0,0,0,0,1,4,2
"642",49,8,6,3,6,1689,8,2,20,4,1,0,0,0,1,0,4,1
"643",50,4,2,1,2,1937,1,2,218,1,0,0,1,0,1,0,4,4
"644",50,4,2,1,4,1937,1,2,319,2,0,0,1,1,0,0,4,3
"645",50,4,2,1,1,1937,1,2,398,3,0,0,1,0,0,1,4,2
"646",50,4,2,1,2,1937,1,2,642,4,0,0,1,0,1,0,4,1
"647",51,3,4,5,3,3253,3,2,298,1,1,0,0,1,0,0,6,6
"648",51,3,4,5,5,3253,3,2,278,2,1,0,0,0,0,1,6,5
"649",51,3,4,5,4,3253,3,2,199,3,1,0,0,0,1,0,6,4
"650",51,3,4,5,3,3253,3,2,199,4,1,0,0,1,0,0,6,3
"651",51,3,4,5,5,3253,3,2,798,5,1,0,0,0,0,1,6,2
"652",51,3,4,5,3,3253,3,2,856,6,1,0,0,1,0,0,6,1
"653",52,3,1,2,1,2797,1,2,232,1,0,1,0,0,1,0,6,6
"654",52,3,1,2,2,2797,1,2,558,2,0,1,0,0,0,1,6,5
"655",52,3,1,2,3,2797,1,2,358,3,0,1,0,1,0,0,6,4
"656",52,3,1,2,1,2797,1,2,498,4,0,1,0,0,1,0,6,3
"657",52,3,1,2,2,2797,1,2,478,5,0,1,0,0,0,1,6,2
"658",52,3,1,2,3,2797,1,2,80,6,0,1,0,1,0,0,6,1
"659",53,5,2,6,2,1090,6,2,219,1,0,0,1,0,1,0,3,3
"660",53,5,2,6,6,1090,6,2,437,2,0,0,1,0,0,1,3,2
"661",53,5,2,6,5,1090,6,2,140,3,0,0,1,1,0,0,3,1
"662",54,4,6,8,6,1248,8,2,180,1,0,0,1,0,1,0,5,5
"663",54,4,6,8,8,1248,8,2,140,2,0,0,1,0,0,1,5,4
"664",54,4,6,8,4,1248,8,2,199,3,0,0,1,1,0,0,5,3
"665",54,4,6,8,6,1248,8,2,159,4,0,0,1,0,1,0,5,2
"666",54,4,6,8,8,1248,8,2,119,5,0,0,1,0,0,1,5,1
"667",55,3,2,1,2,2188,2,2,318,1,0,1,0,0,1,0,4,4
"668",55,3,2,1,1,2188,2,2,260,2,0,1,0,0,0,1,4,3
"669",55,3,2,1,3,2188,2,2,398,3,0,1,0,1,0,0,4,2
"670",55,3,2,1,2,2188,2,2,498,4,0,1,0,0,1,0,4,1
"671",56,5,2,1,1,1629,5,2,319,1,1,0,0,0,0,1,3,3
"672",56,5,2,1,2,1629,5,2,359,2,1,0,0,0,1,0,3,2
"673",56,5,2,1,5,1629,5,2,578,3,1,0,0,1,0,0,3,1
"674",57,2,6,1,1,4806,6,2,219,1,0,1,0,0,0,1,9,9
"675",57,2,6,1,6,4806,6,2,220,2,0,1,0,0,1,0,9,8
"676",57,2,6,1,2,4806,6,2,279,3,0,1,0,1,0,0,9,7
"677",57,2,6,1,1,4806,6,2,638,4,0,1,0,0,0,1,9,6
"678",57,2,6,1,6,4806,6,2,20,5,0,1,0,0,1,0,9,5
"679",57,2,6,1,1,4806,6,2,777,6,0,1,0,0,0,1,9,4
"680",57,2,6,1,6,4806,6,2,498,7,0,1,0,0,1,0,9,3
"681",57,2,6,1,2,4806,6,2,817,8,0,1,0,1,0,0,9,2
"682",57,2,6,1,6,4806,6,2,380,9,0,1,0,0,1,0,9,1
"683",58,6,2,3,6,1313,3,2,121,1,0,0,1,1,0,0,4,4
"684",58,6,2,3,3,1313,3,2,278,2,0,0,1,0,0,1,4,3
"685",58,6,2,3,2,1313,3,2,299,3,0,0,1,0,1,0,4,2
"686",58,6,2,3,3,1313,3,2,60,4,0,0,1,0,0,1,4,1
"687",59,3,2,1,3,2745,1,2,218,1,0,0,1,1,0,0,5,5
"688",59,3,2,1,1,2745,1,2,299,2,0,0,1,0,0,1,5,4
"689",59,3,2,1,2,2745,1,2,518,3,0,0,1,0,1,0,5,3
"690",59,3,2,1,3,2745,1,2,318,4,0,0,1,1,0,0,5,2
"691",59,3,2,1,1,2745,1,2,798,5,0,0,1,0,0,1,5,1
"692",60,4,1,2,1,1220,4,2,219,1,1,0,0,0,1,0,3,3
"693",60,4,1,2,4,1220,4,2,479,2,1,0,0,1,0,0,3,2
"694",60,4,1,2,2,1220,4,2,159,3,1,0,0,0,0,1,3,1
"695",61,3,1,5,1,3373,3,2,596,1,1,0,0,0,1,0,6,6
