,subject,trial,choice,rt,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2
60,26,60,0,1510,9,3,4,0.4645739910313901,0.2493273542600897,0.2860986547085202
62,26,62,0,892,4,6,1,0.8222621184919209,0.0,0.17773788150807898
64,26,64,1,1782,6,7,3,0.5725677830940988,0.2065390749601276,0.22089314194577356
66,26,66,0,844,9,2,3,0.7937608318890814,0.0,0.20623916811091852
68,26,68,1,2136,6,3,4,0.4402628434886499,0.17861409796893668,0.3811230585424134
70,26,70,1,1499,7,6,2,0.12932604735883424,0.8706739526411658,0.0
72,26,72,2,2372,3,2,4,0.2365010799136069,0.21544276457883368,0.5480561555075594
74,26,74,1,1974,2,6,5,0.2284620293554563,0.5303126994256541,0.2412252712188896
76,26,76,1,1071,3,9,6,0.0,0.6765140324963073,0.32348596750369274
78,26,78,2,961,6,2,8,0.0,0.2720364741641337,0.7279635258358662
80,26,80,2,1058,4,6,10,0.0,0.47197640117994105,0.5280235988200589
82,26,82,2,962,9,1,4,0.16155088852988692,0.2584814216478191,0.5799676898222941
84,26,84,1,1494,3,8,2,0.2938271604938272,0.2888888888888889,0.417283950617284
86,26,86,0,884,9,6,3,0.8581687612208259,0.0,0.14183123877917414
88,26,88,1,1047,1,9,6,0.0,1.0,0.0
90,26,90,0,1713,9,6,7,0.6199203187250996,0.2693227091633466,0.1107569721115538
92,26,92,2,1309,7,2,8,0.29818956336528224,0.23429179978700745,0.4675186368477103
94,26,94,2,1380,2,5,9,0.0,0.5669824086603519,0.4330175913396482
96,26,96,2,925,4,10,6,0.0,0.0,1.0
98,26,98,1,1119,4,9,2,0.0,0.7246558197747184,0.2753441802252816
0,27,0,2,4320,3,2,5,0.4565513484064288,0.27703622991010624,0.26641242168346496
2,27,2,1,4990,3,5,2,0.12433220009713453,0.8079164643030597,0.06775133559980573
4,27,4,0,1724,10,4,2,0.4932378679395386,0.3484486873508353,0.1583134447096261
6,27,6,2,2943,6,5,3,0.18440905280804692,0.308466051969824,0.5071248952221291
8,27,8,2,3351,4,5,2,0.37611837577426016,0.15072264280798348,0.4731589814177564
10,27,10,2,2217,6,4,7,0.2941523922031896,0.23567631423508564,0.4701712935617248
12,27,12,2,1338,7,2,8,0.25613660618996803,0.1910352187833511,0.5528281750266809
14,27,14,0,3934,7,6,3,0.5300268897520167,0.3334329250074693,0.1365401852405139
16,27,16,0,1392,5,6,4,0.32753623188405795,0.32753623188405795,0.34492753623188405
18,27,18,2,3047,8,5,9,0.4015209125475285,0.08326996197718631,0.5152091254752852
20,27,20,2,1817,2,6,9,0.3132102272727273,0.19744318181818185,0.4893465909090909
22,27,22,2,1331,3,6,8,0.4291581108829569,0.3049281314168378,0.26591375770020537
24,27,24,0,1822,6,5,4,0.4852835606604451,0.18592964824120606,0.3287867910983489
26,27,26,1,2190,5,8,4,0.15110631408526715,0.7215326497571506,0.1273610361575823
28,27,28,1,4476,3,6,5,0.08374512353706112,0.6527958387516255,0.2634590377113134
30,27,30,2,1566,6,2,7,0.2495511669658887,0.3213644524236984,0.4290843806104129
32,27,32,0,3196,6,5,3,0.6314954383181277,0.2586275287584292,0.10987703292344307
34,27,34,0,2055,4,3,5,0.3624242424242424,0.14424242424242426,0.4933333333333334
36,27,36,0,1104,6,3,5,0.3328690807799443,0.25069637883008355,0.4164345403899721
38,27,38,2,6250,3,4,6,0.2043337768485079,0.3520243299752899,0.44364189317620223
40,27,40,1,1477,3,7,4,0.2330259849119866,0.5507124895222129,0.2162615255658005
42,27,42,0,1650,9,8,7,0.6433933933933934,0.20645645645645647,0.15015015015015015
44,27,44,2,1899,4,5,7,0.18734335839599,0.2869674185463659,0.5256892230576441
46,27,46,2,5085,3,5,7,0.4225894069714803,0.12200090538705295,0.4554096876414667
48,27,48,1,2363,5,8,4,0.32676518883415434,0.5435139573070608,0.1297208538587849
50,27,50,1,2183,5,6,2,0.19585379159847244,0.6306601200218221,0.1734860883797054
52,27,52,0,943,10,7,5,0.3870967741935484,0.30721966205837176,0.3056835637480799
54,27,54,2,1988,5,6,7,0.4531034482758621,0.3137931034482759,0.2331034482758621
56,27,56,2,1375,5,3,8,0.24512820512820516,0.3476923076923077,0.4071794871794872
58,27,58,2,1541,6,3,10,0.28439597315436244,0.20050335570469802,0.5151006711409396
60,27,60,0,1117,10,5,7,0.3242876526458616,0.3242876526458616,0.3514246947082768
62,27,62,1,1744,4,8,5,0.36168455821635015,0.4739884393063584,0.16432700247729148
64,27,64,0,839,10,5,7,0.3710843373493976,0.0,0.6289156626506024
66,27,66,0,866,8,2,5,0.7573656845753901,0.0,0.2426343154246101
68,27,68,1,1342,5,7,2,0.22884012539184956,0.4587251828631139,0.3124346917450366
70,27,70,0,2779,6,2,5,0.4960775265343793,0.193354868481772,0.3105676049838487
72,27,72,2,1271,3,5,6,0.4344978165938865,0.2390829694323144,0.32641921397379914
74,27,74,1,1805,5,7,2,0.20821727019498606,0.6525069637883009,0.1392757660167131
76,27,76,2,1294,5,3,6,0.18723849372384935,0.2918410041841004,0.5209205020920502
78,27,78,2,3049,4,7,6,0.10575745202123316,0.3421804818293181,0.5520620661494487
80,27,80,0,1799,2,4,5,0.6356589147286822,0.1945736434108527,0.1697674418604651
82,27,82,0,1190,8,7,5,0.6818700114025086,0.3181299885974915,0.0
84,27,84,0,844,8,3,10,0.4227799227799228,0.3841698841698842,0.19305019305019305
86,27,86,0,1509,8,4,2,0.1523545706371191,0.5290858725761773,0.3185595567867036
88,27,88,2,939,5,3,8,0.17324561403508773,0.4407894736842105,0.3859649122807017
90,27,90,1,1849,5,8,2,0.3765387400434468,0.36350470673425056,0.25995655322230266
92,27,92,1,1073,7,10,5,0.6468842729970327,0.0,0.3531157270029673
94,27,94,0,1563,8,5,4,0.3630077787381158,0.44598098530682795,0.19101123595505615
96,27,96,1,1198,5,10,7,0.0,0.5244755244755245,0.4755244755244755
98,27,98,0,1728,10,3,7,0.3691588785046729,0.26401869158878505,0.3668224299065421
0,28,0,1,3527,1,5,2,0.1282958199356913,0.7434083601286173,0.1282958199356913
2,28,2,0,3176,6,4,1,0.3677014042867701,0.2934220251293422,0.33887657058388765
4,28,4,2,4910,1,4,6,0.33736689254598257,0.19385285575992256,0.4687802516940949
6,28,6,2,2383,1,5,7,0.3230366492146597,0.14450261780104712,0.5324607329842932
8,28,8,1,4025,1,7,3,0.1356382978723404,0.4828605200945626,0.3815011820330969
10,28,10,2,2917,2,1,5,0.38504823151125395,0.15916398713826366,0.4557877813504823
12,28,12,0,1778,7,1,3,0.5923295454545454,0.265625,0.14204545454545456
14,28,14,0,2791,8,4,1,0.6546826453617399,0.2831779849090102,0.06213936972924989
16,28,16,2,2384,3,2,9,0.08763388510223953,0.5340798442064265,0.378286270691334
18,28,18,1,3526,1,9,5,0.3082731451083388,0.5019697964543663,0.1897570584372948
20,28,20,2,2599,5,3,9,0.2970204841713221,0.07402234636871509,0.6289571694599627
22,28,22,2,4728,2,1,3,0.5156102175969726,0.1977294228949858,0.28666035950804164
24,28,24,2,3539,1,4,8,0.37439222042139386,0.16239870340356566,0.4632090761750405
26,28,26,2,3370,1,2,5,0.15101479188166494,0.4441004471964224,0.4048847609219126
28,28,28,2,2012,5,2,9,0.2809815950920245,0.1441717791411043,0.5748466257668712
30,28,30,1,2619,2,9,4,0.3299061242735807,0.5279392042914618,0.14215467143495752
32,28,32,2,1643,2,3,5,0.16090985678180286,0.3361415332771693,0.5029486099410277
34,28,34,1,1998,2,9,1,0.2559706062461727,0.6227801592161666,0.12124923453766075
36,28,36,2,983,5,2,9,0.5209059233449478,0.0,0.4790940766550522
38,28,38,0,1783,9,1,2,0.5125808770668584,0.28684399712437103,0.20057512580877068
40,28,40,1,4283,1,6,8,0.19312829038514825,0.4749238016070934,0.3319479080077584
42,28,42,0,1694,7,1,2,0.3853073463268366,0.3163418290854573,0.2983508245877061
44,28,44,2,1222,1,4,9,0.0,0.5527876631079478,0.4472123368920522
46,28,46,1,1777,4,3,2,0.2841269841269841,0.3301587301587301,0.3857142857142857
48,28,48,0,2167,6,2,1,0.3100358422939068,0.2735961768219833,0.4163679808841099
50,28,50,2,2546,1,6,5,0.25479195885928,0.2702197288452548,0.4749883122954652
52,28,52,1,2052,2,8,4,0.19114077669902912,0.6638349514563107,0.1450242718446602
54,28,54,1,2070,1,9,2,0.2146031746031746,0.5447619047619048,0.24063492063492065
56,28,56,0,1815,9,4,2,0.4426470588235294,0.2786764705882353,0.2786764705882353
58,28,58,2,4674,1,4,2,0.2461352657004831,0.27657004830917875,0.4772946859903381
60,28,60,2,1784,5,2,9,0.24958123953098826,0.26800670016750416,0.4824120603015075
62,28,62,2,3133,2,4,5,0.40427886388786427,0.3087421615639985,0.2869789745481372
64,28,64,0,4510,4,1,7,0.31310861423220976,0.5028714107365793,0.18401997503121095
66,28,66,1,3076,5,8,7,0.37799771602588506,0.4548915112295394,0.16711077274457556
68,28,68,2,1543,5,3,9,0.35294117647058826,0.2440737489025461,0.4029850746268657
70,28,70,0,3495,3,1,2,0.516256157635468,0.4055829228243021,0.07816091954022987
72,28,72,0,1655,9,2,4,0.4618350038550501,0.2760215882806477,0.26214340786430224
74,28,74,2,1116,1,4,5,0.04672897196261682,0.2780373831775701,0.6752336448598131
76,28,76,1,5408,1,4,5,0.2271000422119037,0.3786407766990291,0.3942591810890671
78,28,78,0,2140,5,1,4,0.4533255542590432,0.23278879813302214,0.31388564760793464
80,28,80,2,3610,7,2,6,0.2626327647248149,0.4364338590280013,0.3009333762471838
82,28,82,1,1759,2,6,1,0.3399103139013453,0.5721973094170404,0.08789237668161436
84,28,84,1,5053,2,9,3,0.13936216688510267,0.4862385321100918,0.3743993010048056
86,28,86,0,2893,5,4,7,0.4099506578947368,0.3441611842105263,0.24588815789473684
88,28,88,2,1566,5,1,8,0.4578723404255319,0.13531914893617022,0.40680851063829787
90,28,90,2,1745,1,5,8,0.3480243161094225,0.4544072948328268,0.1975683890577508
92,28,92,2,4583,2,6,4,0.3608352431881844,0.2737458619811561,0.3654188948306595
94,28,94,0,1670,7,3,2,0.5726837060702875,0.10942492012779552,0.3178913738019169
96,28,96,0,1887,5,4,7,0.5209910529938059,0.2326221610461115,0.2463867859600826
98,28,98,1,2920,1,5,2,0.28831061544816194,0.31681123502684844,0.3948781495249897
0,29,0,1,1425,4,7,3,0.2748414376321353,0.4291754756871036,0.2959830866807611
2,29,2,2,1523,6,8,5,0.2508417508417509,0.4191919191919192,0.32996632996633
4,29,4,0,2527,2,3,6,0.3805309734513274,0.3777363763390778,0.2417326502095948
6,29,6,1,1874,3,6,1,0.2437908496732026,0.5084967320261438,0.2477124183006536
8,29,8,2,1553,2,4,7,0.2374468085106383,0.2204255319148936,0.5421276595744681
10,29,10,0,1502,9,2,7,0.5294650951949229,0.2901178603807797,0.18041704442429735
12,29,12,0,1967,2,3,1,0.4996865203761756,0.2877742946708464,0.21253918495297805
14,29,14,2,1321,3,2,9,0.4361924686192469,0.0,0.5638075313807531
16,29,16,2,1372,1,4,6,0.29989969909729186,0.18054162487462388,0.5195586760280843
18,29,18,0,1272,6,4,2,0.5584112149532711,0.0,0.441588785046729
20,29,20,1,1235,3,9,7,0.0740276035131744,0.6010037641154329,0.32496863237139273
22,29,22,0,1360,6,4,2,0.5596790371113339,0.160481444332999,0.27983951855566697
24,29,24,1,1734,3,5,2,0.4182908545727136,0.2383808095952024,0.34332833583208394
26,29,26,2,1851,2,3,4,0.2164179104477612,0.3514246947082768,0.43215739484396204
28,29,28,1,1865,5,4,2,0.492283950617284,0.2453703703703704,0.2623456790123457
30,29,30,1,1232,2,7,6,0.2953249714937286,0.3409350057012543,0.3637400228050171
32,29,32,1,1369,2,6,7,0.2298850574712644,0.5412748171368861,0.22884012539184956
34,29,34,0,1190,7,2,3,0.2896825396825397,0.3941798941798942,0.31613756613756616
36,29,36,2,2954,5,6,3,0.22440944881889766,0.452755905511811,0.3228346456692913
38,29,38,2,1394,6,2,4,0.4222222222222222,0.15454545454545454,0.4232323232323232
40,29,40,2,2337,1,3,5,0.10387596899224806,0.4935400516795866,0.40258397932816536
42,29,42,0,1370,7,6,2,0.3879222108495394,0.2456499488229273,0.3664278403275333
44,29,44,2,2238,3,2,7,0.14763995609220634,0.3819978046103184,0.4703622392974753
46,29,46,1,1854,4,8,1,0.27538586515028435,0.3891145410235581,0.3354995938261576
48,29,48,2,1483,6,5,9,0.3076181292189007,0.15429122468659595,0.5380906460945034
50,29,50,2,1518,6,3,4,0.2465454545454545,0.34763636363636363,0.4058181818181818
52,29,52,1,3097,5,2,3,0.515686274509804,0.336078431372549,0.14823529411764705
54,29,54,2,1263,2,3,6,0.2933182332955833,0.1812004530011325,0.5254813137032842
56,29,56,1,2501,2,4,3,0.2002868068833652,0.4665391969407266,0.3331739961759082
58,29,58,0,1149,7,5,4,0.5746549560853199,0.25094102885821834,0.17440401505646172
60,29,60,1,1739,2,9,6,0.26474926253687314,0.4859882005899705,0.24926253687315636
62,29,62,0,1798,3,1,2,0.32336297493936944,0.40258690379951495,0.2740501212611156
64,29,64,1,1329,5,6,3,0.2830601092896175,0.4557377049180328,0.2612021857923497
66,29,66,0,2541,6,2,3,0.4777833250124813,0.21967049425861207,0.30254618072890666
68,29,68,2,1272,4,5,7,0.39955357142857145,0.22209821428571427,0.3783482142857143
70,29,70,1,2404,3,6,2,0.2549923195084485,0.4900153609831029,0.2549923195084485
72,29,72,2,1354,4,1,2,0.2658486707566462,0.3261758691206544,0.40797546012269936
74,29,74,1,1549,8,6,3,0.2880203908241292,0.5250637213254036,0.18691588785046728
76,29,76,2,1512,2,3,5,0.32608695652173914,0.23369565217391305,0.44021739130434784
78,29,78,1,1607,1,2,7,0.3275720164609053,0.4427983539094649,0.22962962962962966
80,29,80,1,1909,3,6,2,0.24318507890961266,0.5007173601147776,0.25609756097560976
82,29,82,1,1107,1,9,6,0.0,0.6901913875598086,0.30980861244019137
84,29,84,0,1693,8,1,3,0.3949771689497717,0.2123287671232877,0.3926940639269406
86,29,86,2,2180,3,7,4,0.2904734073641145,0.10344827586206896,0.6060783167738165
88,29,88,1,1742,6,5,2,0.21130742049469964,0.6056537102473498,0.18303886925795051
90,29,90,1,1498,6,7,3,0.1757469244288225,0.4903339191564148,0.3339191564147627
92,29,92,1,1466,3,6,1,0.2831439393939394,0.41571969696969696,0.30113636363636365
94,29,94,2,1117,2,3,9,0.2722095671981777,0.0,0.7277904328018223
96,29,96,0,1585,9,6,2,0.4836820083682009,0.3163179916317992,0.2
98,29,98,2,1752,1,4,2,0.2679640718562874,0.16467065868263472,0.5673652694610778
